id,hour,C1,banner_pos,site_id,site_domain,site_category,app_id,app_domain,app_category,device_id,device_ip,device_model,device_type,device_conn_type,C14,C15,C16,C17,C18,C19,C20,C21
1.6126514434402169e+19,14103106,1005,0,85f751fd,c4e18dd6,50e219e0,921626da,d9b5648e,cef3e649,a99f214a,11d7c459,22fb7d04,1,0,24107,320,50,2764,1,33,-1,71
1.3539008137592166e+19,14103104,1005,0,dcc019de,250469f8,3e814130,ecad2386,7801e8d9,07d7df22,a99f214a,cb109fb4,d4897fef,1,0,22796,320,50,2645,3,35,100103,23
1.6050172664700789e+19,14103104,1005,0,85f751fd,c4e18dd6,50e219e0,9c13b419,2347f47a,f95efa07,a99f214a,8faa5e06,1f0bc64f,1,0,23161,320,50,2667,0,39,-1,221
1.6032116172740803e+19,14103116,1005,0,17d1b03f,f3845767,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,04f646b8,fbec56bc,1,0,23137,320,50,2664,0,35,100084,51
1.7569702159674405e+19,14103106,1005,0,ac696ed4,c7dcd9d1,f66779e6,ecad2386,7801e8d9,07d7df22,a99f214a,6faa0d7e,7ac6007f,1,2,24098,320,50,2763,3,35,100148,13
1.5548399607742314e+19,14103109,1005,1,e151e245,7e091613,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,be4c7297,fce66524,1,0,24093,320,50,2761,2,35,100148,13
1.7590072046667538e+19,14103101,1005,1,e151e245,7e091613,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,4bb339ef,83ed0b87,1,0,17037,320,50,1934,2,39,-1,16
8.56433932146718e+18,14103105,1005,0,85f751fd,c4e18dd6,50e219e0,45aff1a2,5c620f04,d1327cf5,3c2070d1,d400c4f2,8b0dd059,1,0,16263,320,50,1528,3,39,100105,23
3.0008233629585654e+18,14103106,1005,0,85f751fd,c4e18dd6,50e219e0,7358e05e,b9528b13,cef3e649,1360c1de,49110c86,5db079b5,1,2,24099,320,50,2763,3,35,100148,13
2.2542252200339277e+18,14103107,1005,1,e151e245,7e091613,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,05afe829,d4897fef,1,0,24085,320,50,2761,2,35,100148,13
1.592809353387195e+19,14103110,1002,0,ee97bea5,53175207,50e219e0,ecad2386,7801e8d9,07d7df22,af5ebeff,d1722646,911a3c09,0,0,23438,320,50,2684,2,1327,-1,52
4.832643235784732e+17,14103110,1005,0,17d1b03f,f3845767,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,3242094f,3bd9e8e7,1,0,22104,320,50,2545,0,431,100084,221
1.6439621138177188e+19,14103116,1005,0,85f751fd,c4e18dd6,50e219e0,0acbeaa3,45a51db4,f95efa07,a99f214a,d6b7b188,84ebbcd4,1,0,23729,320,50,2717,2,47,-1,23
1.6598342559372745e+19,14103114,1005,1,e151e245,7e091613,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,2e8d5bdd,1f0bc64f,1,0,17037,320,50,1934,2,39,-1,16
1.4008109765389304e+18,14103102,1005,0,1fbe01fe,f3845767,28905ebd,ecad2386,7801e8d9,07d7df22,a99f214a,8be145d5,0fadd2fe,1,0,23139,320,50,2664,0,35,100083,51
1.4915265099191038e+19,14103116,1005,0,17d1b03f,f3845767,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,f7b66517,744ae245,1,0,22104,320,50,2545,0,431,100084,221
9.351999508694674e+17,14103123,1005,0,85f751fd,c4e18dd6,50e219e0,febd1138,82e27996,0f2161f8,a99f214a,5e72090e,99e427c9,1,0,24075,320,50,2480,3,299,100111,61
6.412839230282821e+18,14103116,1005,0,17d1b03f,f3845767,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,dc0f7d96,d5db24c3,1,0,22254,320,50,2545,0,431,100084,221
1.238651533255654e+19,14103111,1005,0,85f751fd,c4e18dd6,50e219e0,685d1c4c,2347f47a,8ded1f7a,a99f214a,1666b8a2,1f0bc64f,1,2,23224,320,50,2676,0,299,-1,221
1.4665918269832602e+19,14103103,1005,0,85f751fd,c4e18dd6,50e219e0,6ca66d98,1ea19ec4,0f2161f8,a99f214a,a859b1de,57ee8b44,1,0,16859,320,50,1887,3,39,100194,23
1.1664754942232224e+19,14103106,1005,1,e151e245,7e091613,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,8ac57fce,d4897fef,1,0,24086,320,50,2761,2,35,100148,13
1.8372434418434914e+19,14103119,1005,0,85f751fd,c4e18dd6,50e219e0,685d1c4c,2347f47a,8ded1f7a,a99f214a,efe5eaa2,dab059c4,1,3,22196,320,50,2556,3,167,100200,23
7.013777912470796e+18,14103113,1005,0,85f751fd,c4e18dd6,50e219e0,2bc13ef3,2347f47a,8ded1f7a,a99f214a,e244b2b1,d7966942,1,0,24148,320,50,2771,3,39,100070,23
9.517890949730302e+18,14103120,1005,0,4bf5bbe2,6b560cc1,28905ebd,ecad2386,7801e8d9,07d7df22,a99f214a,6b928cfc,275fc61c,1,0,23057,320,50,2662,0,815,100156,42
1.2237812529916172e+19,14103104,1005,0,85f751fd,c4e18dd6,50e219e0,088b6a7b,2347f47a,0f2161f8,a99f214a,136f3b5f,e981565c,1,0,18574,320,50,2104,3,1575,-1,171
3.6218092752721306e+18,14103102,1005,0,85f751fd,c4e18dd6,50e219e0,98fed791,d9b5648e,0f2161f8,a99f214a,baf9f74f,aad45b01,1,0,19743,320,50,2264,3,425,100000,61
1.6522278881080877e+19,14103114,1005,1,d9750ee7,98572c79,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,431b3174,2203a096,1,0,17614,320,50,1993,2,1063,-1,33
1.512813159471896e+19,14103117,1005,1,e151e245,7e091613,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,d509088c,04f5b394,1,0,24092,320,50,2761,2,35,100148,13
3.4324202355158405e+18,14103118,1005,1,e151e245,7e091613,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,0c2b390e,fce66524,1,0,24094,320,50,2761,2,35,-1,13
1.101644964953253e+19,14103101,1005,0,85f751fd,c4e18dd6,50e219e0,d44c074c,ae637522,cef3e649,a99f214a,0c5a2f1b,981edffc,1,3,23744,320,50,2721,1,161,100191,71
7.731023655665302e+17,14103114,1005,0,85f751fd,c4e18dd6,50e219e0,c8e3e3c1,b5f3b24a,8ded1f7a,25de4c0d,fb3ef5da,a0f5f879,1,0,24165,320,50,2776,0,35,-1,79
1.6791422044937943e+19,14103112,1005,0,85f751fd,c4e18dd6,50e219e0,9f06e9a1,aefc06bd,0f2161f8,a99f214a,eadc6c78,36b67a2a,1,0,24303,320,50,2788,3,295,-1,240
1.7966365981718213e+19,14103106,1005,0,1fbe01fe,f3845767,28905ebd,ecad2386,7801e8d9,07d7df22,a99f214a,7c171466,a0f5f879,1,0,22104,320,50,2545,0,431,-1,221
1.2121708982103e+19,14103116,1005,0,2a68aa20,9b851bd8,3e814130,ecad2386,7801e8d9,07d7df22,a99f214a,6734e416,d4897fef,1,0,20214,320,50,2316,0,167,100081,16
6.920325638212566e+18,14103102,1002,0,af976e25,399001a5,50e219e0,ecad2386,7801e8d9,07d7df22,460da8f9,75f3694c,43e7b962,0,0,22702,300,50,2624,0,35,100075,221
1.0277149635518036e+19,14103103,1005,1,e151e245,7e091613,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,4d55877c,fce66524,1,0,17264,320,50,1872,3,39,-1,23
7.404244666712416e+16,14103101,1005,0,1fbe01fe,f3845767,28905ebd,ecad2386,7801e8d9,07d7df22,a99f214a,ceffea69,553f099b,1,0,22254,320,50,2545,0,431,-1,221
1.3760980761162656e+19,14103111,1005,1,0eb72673,d2f72222,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,83340ce6,8b1aa260,1,0,24155,320,50,2772,3,39,-1,23
1.6995613680832387e+19,14103110,1005,0,17d1b03f,f3845767,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,78d6a2a9,3e855f6d,1,0,23137,320,50,2664,0,35,-1,51
1.556425770768102e+18,14103120,1005,0,85f751fd,c4e18dd6,50e219e0,e2fcccd2,5c5a694b,0f2161f8,00704044,8dbdf687,c5cc73c1,1,0,6558,320,50,571,2,39,100050,32
1.7905615198962213e+19,14103111,1005,1,d9750ee7,98572c79,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,ceffea69,a0f5f879,1,0,17614,320,50,1993,2,1063,-1,33
1.5969131969934656e+18,14103107,1005,0,85f751fd,c4e18dd6,50e219e0,685d1c4c,2347f47a,8ded1f7a,a99f214a,b4425b7a,4fd4fa48,1,3,23221,320,50,2676,0,299,100176,221
3.2706730077826847e+18,14103111,1005,1,c4e8210a,da7620e6,28905ebd,ecad2386,7801e8d9,07d7df22,a99f214a,59b11ad2,b9b66aec,1,0,17894,320,50,2039,2,39,100074,32
8.01989735787574e+18,14103123,1005,1,d9750ee7,98572c79,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,63ae2d17,711ee120,1,0,17614,320,50,1993,2,1063,-1,33
4.0144816781888287e+18,14103106,1005,0,85f751fd,c4e18dd6,50e219e0,febd1138,82e27996,0f2161f8,a99f214a,dcbaca18,99e427c9,1,0,24075,320,50,2480,3,299,100111,61
1.843565999169835e+17,14103113,1010,1,85f751fd,c4e18dd6,50e219e0,7e7893e6,7801e8d9,0f2161f8,c8b11330,e29304cd,dc31133e,4,2,24303,320,50,2788,3,295,-1,240
1.1346120639992568e+19,14103117,1005,0,85f751fd,c4e18dd6,50e219e0,de97da65,33da2e74,0f2161f8,a99f214a,d90a7774,3bb1ddd7,1,0,9248,320,50,768,3,175,100156,42
1.2378287509565815e+19,14103105,1005,0,1fbe01fe,f3845767,28905ebd,ecad2386,7801e8d9,07d7df22,a99f214a,ff1c4f79,7abbbd5c,1,0,23137,320,50,2664,0,35,-1,51
1.0974375827575998e+19,14103110,1005,0,17d1b03f,f3845767,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,c09d25f4,ff065cf0,1,2,22257,320,50,2545,0,431,-1,221
1.2102910640202942e+19,14103102,1005,0,85f751fd,c4e18dd6,50e219e0,9c13b419,2347f47a,f95efa07,a99f214a,f2965c8e,1f0bc64f,1,0,23161,320,50,2667,0,47,-1,221
1.0017079004111315e+19,14103107,1002,0,85f751fd,c4e18dd6,50e219e0,9a75a56d,7801e8d9,07d7df22,68d45f39,4c0b35ed,d9d47e05,0,0,24132,320,50,2768,1,33,-1,71
3.262509946576584e+18,14103109,1005,0,85f751fd,c4e18dd6,50e219e0,8b89048f,2347f47a,cef3e649,8d94382e,67c6423d,747d243c,1,3,24155,320,50,2772,3,35,-1,23
1.322253938067351e+18,14103116,1005,0,17d1b03f,f3845767,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,a72104d9,ecb851b2,1,0,22261,320,50,2545,0,431,100084,221
1.4812265115855024e+19,14103110,1005,0,17d1b03f,f3845767,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,ce259089,a5bce124,1,0,22261,320,50,2545,0,431,-1,221
1.3108378615286006e+19,14103113,1005,1,e151e245,7e091613,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,876e6601,779d90c2,1,0,17037,320,50,1934,2,39,-1,16
6.758200374574525e+18,14103112,1005,0,85f751fd,c4e18dd6,50e219e0,febd1138,82e27996,0f2161f8,a99f214a,4d862603,aad45b01,1,0,21611,320,50,2480,3,299,100111,61
5.72872258202857e+18,14103107,1005,0,85f751fd,c4e18dd6,50e219e0,48deb23a,2347f47a,8ded1f7a,a99f214a,73bd8d08,5347522c,1,2,24132,320,50,2768,1,33,100192,71
7.726281298867756e+18,14103113,1005,1,57ef2c87,bd6d812f,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,1f4d8365,b72d1c6e,1,0,19772,320,50,2227,0,935,-1,48
9.207033357582992e+18,14103113,1002,0,85f751fd,c4e18dd6,50e219e0,dfdd226c,7801e8d9,07d7df22,e46a1696,cfdeaa5c,5fcbcb2b,0,0,24289,320,50,2785,2,35,-1,52
4.46060194574346e+18,14103122,1005,0,85f751fd,c4e18dd6,50e219e0,98fed791,d9b5648e,0f2161f8,a99f214a,1d77d79f,aad45b01,1,0,19743,320,50,2264,3,425,100000,61
1.0344765588218905e+19,14103120,1005,1,e151e245,7e091613,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,debcd1f0,be6db1d7,1,0,24084,320,50,2761,2,35,100148,13
5.271194963415493e+16,14103117,1005,0,17d1b03f,f3845767,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,1cf29716,711ee120,1,0,22104,320,50,2545,0,431,-1,221
4.677397817390423e+17,14103114,1005,0,85f751fd,c4e18dd6,50e219e0,685d1c4c,2347f47a,8ded1f7a,a99f214a,613f7aca,160b211b,1,3,23737,320,50,2676,0,299,100176,221
1.7217535566111535e+19,14103116,1005,0,17d1b03f,f3845767,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,e259cf1a,a0f5f879,1,0,22104,320,50,2545,0,431,100084,221
5.016891822795999e+18,14103112,1005,0,85f751fd,c4e18dd6,50e219e0,685d1c4c,2347f47a,8ded1f7a,a99f214a,4ab30ef9,1f0bc64f,1,2,23735,320,50,2676,0,299,100176,221
1.560050270381256e+18,14103107,1010,1,85f751fd,c4e18dd6,50e219e0,c7f29df3,7801e8d9,0f2161f8,9512e45c,8207696c,7abbbd5c,4,0,24105,320,50,2763,3,35,100013,13
7.008884384565475e+18,14103104,1005,0,1fbe01fe,f3845767,28905ebd,ecad2386,7801e8d9,07d7df22,a99f214a,824c7390,d787e91b,1,0,22104,320,50,2545,0,431,-1,221
1.7121644750035724e+19,14103104,1005,0,85f751fd,c4e18dd6,50e219e0,9c13b419,2347f47a,f95efa07,a99f214a,1d1b8db4,0d7ad2f3,1,2,23160,320,50,2667,0,39,-1,221
4.24914363090019e+18,14103115,1005,1,c63170c5,a9bba545,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,a6710a79,8a4875bd,1,0,24137,320,50,2769,0,35,-1,79
6.736911910267251e+17,14103112,1005,0,d6137915,bb1ef334,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,31331a10,76dc4769,1,0,20215,320,50,2316,0,167,-1,16
1.4574776081728029e+19,14103112,1005,1,e151e245,7e091613,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,542320dd,cbb77256,1,0,24105,320,50,2763,2,35,100148,13
1.7521682874618477e+19,14103105,1005,0,85f751fd,c4e18dd6,50e219e0,febd1138,82e27996,0f2161f8,a99f214a,a5f8d4fa,aad45b01,1,0,21611,320,50,2480,3,299,100111,61
1.1759372308164571e+19,14103108,1005,0,85f751fd,c4e18dd6,50e219e0,9c13b419,2347f47a,f95efa07,a99f214a,524887b2,57b3c6c3,1,0,23725,320,50,2716,3,47,-1,23
1.0247286216207694e+19,14103108,1005,1,11944c42,1a02dd86,3e814130,ecad2386,7801e8d9,07d7df22,a99f214a,aa06e16f,8b1aa260,1,0,24043,320,50,2757,3,299,100112,61
1.0685126051758901e+19,14103113,1005,1,e151e245,7e091613,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,be75a080,ecb851b2,1,0,24104,320,50,2763,2,35,100148,13
5.297166927301955e+18,14103120,1005,0,85f751fd,c4e18dd6,50e219e0,febd1138,82e27996,0f2161f8,a99f214a,3b025d16,99e427c9,1,0,21611,320,50,2480,3,299,100111,61
1.6102147215205366e+19,14103114,1005,1,856e6d3f,58a89a43,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,076ca7fb,1ccc7835,1,0,22680,320,50,2528,0,167,100075,221
1.7066183634947244e+18,14103112,1005,0,6c5b482c,7687a86e,3e814130,ecad2386,7801e8d9,07d7df22,a99f214a,69c9f404,76dc4769,1,0,17653,300,250,1994,2,39,100083,33
3.9644735393629146e+17,14103117,1005,0,85f751fd,c4e18dd6,50e219e0,febd1138,82e27996,0f2161f8,a99f214a,b1129c9b,321f8b9d,1,0,19743,320,50,2264,3,425,100000,61
6.655080514984039e+18,14103100,1005,0,85f751fd,c4e18dd6,50e219e0,d36838b1,0e8616ad,0f2161f8,a99f214a,990d2b99,4567d2e5,1,2,23866,320,50,2736,0,33,-1,246
6.428904158407657e+17,14103123,1005,0,17d1b03f,f3845767,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,a8536f3a,c144e605,1,0,22104,320,50,2545,0,431,-1,221
3.758740493508456e+18,14103107,1005,0,2a68aa20,9b851bd8,3e814130,ecad2386,7801e8d9,07d7df22,a99f214a,dfd4247b,a0f5f879,1,0,20214,320,50,2316,0,167,100075,16
1.823011668264598e+19,14103115,1005,1,5b4d2eda,16a36ef3,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,d64fb256,8a4875bd,1,0,21893,320,50,2526,0,167,100081,221
6.893629096642221e+18,14103105,1002,0,af54f1b7,b9ffa159,50e219e0,ecad2386,7801e8d9,07d7df22,81e90745,b10847d9,8fd3ae0c,0,0,23438,320,50,2684,2,1327,100188,52
2.276533986798867e+18,14103116,1005,0,85f751fd,c4e18dd6,50e219e0,e2fcccd2,5c5a694b,0f2161f8,a99f214a,5a4cc52c,e4d304c6,1,0,20633,320,50,2374,3,39,-1,23
7.380858590644848e+18,14103109,1005,0,1fbe01fe,f3845767,28905ebd,ecad2386,7801e8d9,07d7df22,a99f214a,e024a6cd,1aa0e912,1,0,23137,320,50,2664,0,35,-1,51
1.273780757533309e+19,14103101,1005,0,85f751fd,c4e18dd6,50e219e0,c0c5eb49,f2f777fb,0f2161f8,a99f214a,27166350,99e427c9,1,0,21611,320,50,2480,3,299,100111,61
2.824096456551187e+18,14103103,1005,0,e3c09f3a,d262cf1e,28905ebd,ecad2386,7801e8d9,07d7df22,a99f214a,0d4040d5,d3b3178d,1,2,23993,320,50,2748,0,35,-1,79
4.720081700754502e+18,14103120,1005,1,d9750ee7,98572c79,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,0d4edab9,3bd9e8e7,1,0,17753,320,50,1993,2,1063,100083,33
1.6316829386793695e+18,14103114,1005,0,b99a2c43,cc962a1f,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,71f1d553,d787e91b,1,0,24152,320,50,2772,3,39,-1,23
1.254008111012555e+19,14103116,1005,1,e151e245,7e091613,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,cb940ab6,ad328c4d,1,0,24086,320,50,2761,2,35,100148,13
1.3624358840277953e+19,14103112,1005,0,85f751fd,c4e18dd6,50e219e0,54c5d545,2347f47a,0f2161f8,a99f214a,229c54af,be74e6fe,1,0,24320,320,50,2790,3,425,100160,240
1.5753221035571982e+19,14103111,1005,0,17d1b03f,f3845767,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,10bbaa04,7abbbd5c,1,0,23137,320,50,2664,0,35,-1,51
3.3872347561399726e+18,14103102,1005,0,85f751fd,c4e18dd6,50e219e0,32556a5f,ae637522,0f2161f8,a99f214a,08ec5a9b,36b67a2a,1,0,22920,320,50,2649,0,39,-1,204
1.1708816520443711e+19,14103114,1005,1,43f201fc,6a0654fe,3e814130,ecad2386,7801e8d9,07d7df22,a99f214a,128f41d1,ca136f4e,1,0,24149,320,50,2771,3,39,-1,23
1.3111052091692374e+19,14103109,1005,0,1fbe01fe,f3845767,28905ebd,ecad2386,7801e8d9,07d7df22,a99f214a,a5988f85,d787e91b,1,0,23137,320,50,2664,0,35,-1,51
6.348041399518764e+18,14103118,1005,0,85f751fd,c4e18dd6,50e219e0,9c13b419,2347f47a,f95efa07,a99f214a,8caf2ee1,0eb711ec,1,0,23160,320,50,2667,0,39,-1,221
5.167811971644184e+18,14103110,1005,0,85f751fd,c4e18dd6,50e219e0,9c13b419,2347f47a,f95efa07,a99f214a,ac872a34,609e0b82,1,2,23726,320,50,2717,2,47,-1,23
7.324727211493576e+18,14103114,1005,0,4e7614cf,c1aa3c04,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,e635ef74,6d794f22,1,0,24343,320,50,2793,3,41,100075,240
4.53467211146193e+18,14103112,1005,0,17d1b03f,f3845767,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,c6563308,5a6166c4,1,0,23137,320,50,2664,0,35,-1,51
8.210314125880067e+18,14103116,1005,0,17d1b03f,f3845767,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,b9653600,be87996b,1,2,22257,320,50,2545,0,431,100084,221
5.1561135139555014e+17,14103106,1005,0,85f751fd,c4e18dd6,50e219e0,540490fc,d9b5648e,0f2161f8,a99f214a,ddfef99a,72a00661,1,0,24075,320,50,2480,3,299,100111,61
2067943057281232.0,14103104,1005,0,fa2fd0b3,51d8d3b4,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,f2edc160,3e7932d7,1,0,19950,320,50,1800,3,167,100075,23
1.3571113395844917e+19,14103123,1005,0,17d1b03f,f3845767,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,f519ed29,a0f5f879,1,0,22261,320,50,2545,0,431,-1,221
1.277316213772737e+19,14103107,1005,0,93eaba74,7687a86e,3e814130,ecad2386,7801e8d9,07d7df22,a99f214a,d63d0b95,1f0bc64f,1,0,20093,300,250,2295,2,35,100076,23
4.243711030359348e+18,14103117,1005,0,17d1b03f,f3845767,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,ddb7a8d8,553f099b,1,0,22257,320,50,2545,0,431,100084,221
1.1033854557099495e+19,14103116,1005,0,17d1b03f,f3845767,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,e2bc7231,4ea23a13,1,0,22257,320,50,2545,0,431,100084,221
6.374053085479783e+18,14103106,1005,0,85f751fd,c4e18dd6,50e219e0,de23f149,ae637522,0f2161f8,a99f214a,b0483ea6,0bcabeaf,1,3,24107,320,50,2764,1,33,100193,71
8.879518202935145e+18,14103123,1005,0,85f751fd,c4e18dd6,50e219e0,53de0284,d9b5648e,0f2161f8,a99f214a,0bca0916,99e427c9,1,0,24075,320,50,2480,3,299,100111,61
5.2264388357821626e+17,14103115,1005,0,17d1b03f,f3845767,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,aa42be81,cab7ad1c,1,0,23137,320,50,2664,0,35,-1,51
1.3313110723953717e+19,14103107,1005,0,85f751fd,c4e18dd6,50e219e0,e9739828,df32afa9,cef3e649,a99f214a,961e4385,158e4944,1,0,24132,320,50,2768,1,33,100192,71
1.5649711454488087e+19,14103118,1005,0,85f751fd,c4e18dd6,50e219e0,9c13b419,2347f47a,f95efa07,a99f214a,97fe3b40,d3b3178d,1,2,23161,320,50,2667,0,39,-1,221
1.542261569111557e+18,14103113,1005,0,9a977531,a434fa42,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,cf54ecdc,c464aa46,1,0,19772,320,50,2227,0,935,100074,48
7.520082486446125e+18,14103113,1005,0,85f751fd,c4e18dd6,50e219e0,685d1c4c,2347f47a,8ded1f7a,d26916ac,1770ead7,8d96a23d,1,2,24004,320,50,2749,0,171,100176,221
1.4469405821197718e+19,14103110,1005,1,e151e245,7e091613,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,bfa11544,7abbbd5c,1,0,17037,320,50,1934,2,39,-1,16
9.053093371115253e+18,14103111,1005,0,d35c370f,0169026e,42a36e14,ecad2386,7801e8d9,07d7df22,a99f214a,60120fa4,1ccc7835,1,0,20215,320,50,2316,0,167,100074,16
3.0456727053470653e+18,14103111,1005,0,04773863,1fa968fc,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,aff9e52c,43a30462,1,0,24148,320,50,2771,3,39,100210,23
1.202082452572854e+19,14103108,1005,0,85f751fd,c4e18dd6,50e219e0,9c13b419,2347f47a,f95efa07,a99f214a,bb031e75,a0f5f879,1,0,18095,320,50,2060,3,39,-1,23
4.268569864316683e+18,14103112,1005,0,85f751fd,c4e18dd6,50e219e0,6ca66d98,1ea19ec4,0f2161f8,a99f214a,c9cce7fa,36b67a2a,1,0,24304,320,50,2788,3,295,100194,240
3.1920984508736906e+18,14103116,1005,0,17d1b03f,f3845767,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,56704d61,5096d134,1,0,22254,320,50,2545,0,431,-1,221
1.0821176570051207e+19,14103123,1005,0,85f751fd,c4e18dd6,50e219e0,7358e05e,b9528b13,cef3e649,7c960b34,ccb7d375,3bd9e8e7,1,0,20633,320,50,2374,3,39,-1,23
1.7277046338008727e+18,14103115,1010,1,85f751fd,c4e18dd6,50e219e0,b8875973,7801e8d9,0f2161f8,af7368d6,da725b5f,2b127119,5,2,20282,728,90,2325,3,801,-1,42
1.277142600966931e+19,14103107,1005,0,1fbe01fe,f3845767,28905ebd,ecad2386,7801e8d9,07d7df22,a99f214a,bee70ed8,d787e91b,1,0,22257,320,50,2545,0,431,-1,221
1.93306336154057e+18,14103114,1005,0,85f751fd,c4e18dd6,50e219e0,9c13b419,2347f47a,f95efa07,a99f214a,53cc9840,d787e91b,1,0,23161,320,50,2667,0,39,-1,221
1.6942236802086277e+18,14103109,1005,0,17d1b03f,f3845767,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,1e0d5de9,8a4875bd,1,0,15707,320,50,1722,0,35,-1,79
1.0170884143134353e+19,14103114,1002,0,383f4a51,72ca3f02,50e219e0,ecad2386,7801e8d9,07d7df22,b0d00fb3,6124f2c5,43e7b962,0,0,24343,320,50,2793,3,41,100075,240
8.069669090269019e+18,14103113,1005,0,85f751fd,c4e18dd6,50e219e0,d36838b1,0e8616ad,0f2161f8,a99f214a,9604134f,0dedddc5,1,2,24174,320,50,2777,0,35,100105,79
1.389669048305357e+19,14103118,1005,0,17d1b03f,f3845767,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,82c1efee,d25693ce,1,0,23563,320,50,2701,0,35,100084,51
9.944363910869428e+18,14103107,1005,1,5b4d2eda,16a36ef3,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,3ecbc880,d4897fef,1,0,21893,320,50,2526,0,167,-1,221
9.954104954905758e+18,14103106,1005,0,ac696ed4,c7dcd9d1,f66779e6,ecad2386,7801e8d9,07d7df22,a99f214a,9d2949c8,1f0bc64f,1,0,23834,320,50,2729,3,289,100176,42
1.5066996862417416e+19,14103109,1005,0,1fbe01fe,f3845767,28905ebd,ecad2386,7801e8d9,07d7df22,a99f214a,3b953acc,6332421a,1,0,23137,320,50,2664,0,35,100084,51
1.6745745040350736e+19,14103106,1005,0,1c3a1b95,2d235ae0,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,79efaf09,5347522c,1,2,24132,320,50,2768,1,33,-1,71
1.511008385666305e+19,14103116,1005,0,85f751fd,c4e18dd6,50e219e0,e2fcccd2,5c5a694b,0f2161f8,a99f214a,7ed30f6c,4ea23a13,1,0,20634,320,50,2374,3,39,-1,23
1.8423554602276393e+19,14103109,1005,0,85f751fd,c4e18dd6,50e219e0,782708da,2347f47a,0f2161f8,6659cf1a,02d86518,e8811b1f,1,0,24141,300,250,2770,2,35,-1,23
1.3139160102278756e+19,14103116,1005,0,17d1b03f,f3845767,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,d348487d,7abbbd5c,1,0,22257,320,50,2545,0,431,100084,221
9.935798623531753e+18,14103105,1005,0,85f751fd,c4e18dd6,50e219e0,febd1138,82e27996,0f2161f8,a99f214a,fdde124c,f51246a7,1,0,21611,320,50,2480,3,299,100111,61
1.4186077412099625e+19,14103104,1005,0,85f751fd,c4e18dd6,50e219e0,80e548cc,d9b5648e,8ded1f7a,a99f214a,cac9a4c3,22fb7d04,1,0,23866,320,50,2736,3,33,100170,246
1.7517116812974352e+19,14103100,1005,0,85f751fd,c4e18dd6,50e219e0,9c13b419,2347f47a,f95efa07,a99f214a,3f3ea29a,ad0ecb0d,1,2,23160,320,50,2667,0,47,-1,221
